G,0.813822052,fouya,"The found is everything , it is not nothing , but it can be something at any given place or time . The found is directly related to the manual description of the fourth law of the second dimension of the final galactic parallel . This is not exempt to the modern concurrence of the socioeconomic demographic , unless otherwise noted by various striations which are dally noted in the coefficient theme of 45 degrees of separation along the prime meridian . found is utterly and fervidly capable of verdant , sesquipedalian and irrational concepts in which pneumonoultramicroscopicsilicovolcanoconiosis is both consummate and acrylic . The found can res pirate in the presence of australopithecine . The scientific elemental properties of the greatness of found are as follows : atomic number : -295@1 . Atomic weight : arciaeyuubaulle . Symbol : fa . boiling point : 0 degrees Celsius . Melting point : 0 degrees Celsius . found is an odorless , gaseous , colorless , lustrous , non-metallic crimson solidi liquid which can be located directly below Orion 's belt on the tip of the nose of the fifth head of Cerberus . The found is not an over-the-counter drug ; it must be prescribed by a doctor or physician with a master 's degree in telepathy . To operate found , remove the pin , aim the nozzle at the base of the fire , and squeeze the handle . The found coincides with newton 's fourth , fifth , and sixth laws of motion . The ramifications of the eternal equinox resemble Hilfiger matrices when commandeered under the laws of the found , and although the found is not nothing , it can be something . All things are subject to change-- except the found . Accept the found . ",n
G,0.817108976,freaker,"A male or female with various gimmicks & can be very unpredictable sometimes . They dress in goth/punk clothing , are expected to abuse drugs , & are very bipolar at times & may holler something in your face when you least expect it . just punch them in the face or take a picture of them while they holler , to prevent another similar incident . ",d
G,0.812472298,front,1 . Used as mentioned above to advance someone drugs to sell . ; ; 2. To advance someone money . ; ; 3. To buy something for someone with anticipation of being paid back . ,d
G,0.805307571,frontin,fronting ' (verb . ) ; ; eff-are-oh-in-tee-eye-in ; ; the act of letting somebody borrows something (usually referred to in drugs ) ,d
G,0.803247673,fruitcake,"someone who acts like they are hopped up on drugs or something ; someone who belongs in a hospital for the mentally insane . a ; [fruity] , [nutty] , [crazy] . ",d
G,0.808080057,getoff,"1 . Slang term that is most likely to have originated from Britain meaning to [make out] , [pull ] or have [casual sex] . ; ; 2. To masturbate or have an orgasm . ; ; if someone is able to 'get off ' to something , they find it [sexually arousing] . ; ; 3. To enjoy something , most often used to express the 'high ' attained by the use of drugs or else sexual relief . ",n
G,0.805264987,ghostfacedkiller,"Phrase used to describe people that excel in the profession of ending lives . This can phrase can be used to describe anyone from a drug dealer to a professional soldier , as long as they have an aptitude and tendency to extinguish lives . Most ghost faced killers do n't advertise or talk about their ability 's , as doing so separates them from everyone else , something that killers try to avoid . ",n
G,0.822940867,gibbonschick,"One female that enjoys partying , is or acts like a ho , acts like a ditz or airhead , and is addicted to something such as drugs , alcohol , or tobacco . ",d
G,0.811709621,gluck,"luck - to take something either yours or stolen and trade it for drugs . ; ; example -watch , t . v , rings , jewelry and trade it for drugs . ",d
G,0.806795643,go'fo,"Pronounced go-foe ..... short for phrase 'go for '.... used as a noun . .... if something is desirable such as a place to visit , an available drug , you 're exciting plans tonight , the hottest bitch in her clique (etc ) then it is a go 'of . You know , something to 'go for '. Something that is more than worthwhile that you really would 'go for ' ",n
G,0.812966246,grips,To grab or obtain something . Often in reference to drugs but not explicitly . ,d
G,0.810499159,halflife,1 : the time required for half of something to undergo a process : as a : the time required for half of the atoms of a radioactive substance to become disintegrated b : the time required for half the amount of a substance ( as a drug or radioactive tracer ) in or introduced into a living system or ecosystem to be eliminated or disintegrated by natural processes ; ; 2 : a period of usefulness or popularity preceding decline or obsolescence <slang usually has a short half-life> ,d
G,0.810409054,heads,"1 . ( noun ) term originating during the late 1960s for members of drug subculture . Can refer to any sort of user , but was originally most associated with the use of psychotropic substances like mescaline , LSD and dot . ; ; 2. ( interjection ) backstage jargon : when something is accidentally dropped from the lighting grid/fly loft , a shout of 'heads ! ' alerts crew working below . Like shouting 'fore ' in golf--except with a 30 lb . spotlight instead of a 6 oz . goofball . ",d
G,0.810968218,healthy,"Describing something that is good or cool . Can be used to describe many things usually drugs or alcohol but also can be used when referring to people , places , and things . ",d
G,0.81494252,hooked,1 . Preferring someone or something ; ; 2. Addicted to a drug ,d
G,0.857055495,hot,1 . Something that is stolen . ; ; 2. A situation or place that is very suspicious and improper for the conducting of illegal business . IE. if the police are nearby or the neighbors would promptly call them if they saw anything 'suss ' going down . ; ; 3. Used to describe a phone that you have been using to sell drug 's and that you think might be tapped . ; ; 4 . 'red-hot ' - to describe any extreme of the above definition 's . ,n
G,0.806176369,hotcrayabz,"1 . Something really cool like your girlfriends snatch . ; ; 2. The snatch of a girl who happens to be hot . ; ; 3. Yo mamma 's snatch , bitch . ; ; 4 . Really good drugs . ",d
G,0.832362804,hungrymonkey,"( hun-gree mun-kee ) noun . The mental condition one experiences when one really needs to compulsively indulge in an unhealthy activity that generally included the insertion of something into one of one 's cavities - from stem to stern . It could be food , drugs , sex , or even gambling . The individual with the condition is unable to cover it up and/or keep it a secret any longer for it has begun to manifest itself through blatantly obvious behaviors , although they imagine that no one knows of their affliction . ",n
G,0.813118351,ilearneditfromwatchingyou,"Tag line from an 80s anti-smoking commercial where a father confronts his son about drugs he found in his room . also , a clever way to throw something back into the accuser 's face . ",n
G,0.810463326,imoffthatshit,"Something a drug addict would say when trying go straight , but if this is said , it usually means I 'll be back soon for a hit ",d
G,0.811709621,imonone,tripping off of something ; high off of drugs or drunk ; overly happy for reasons no one else knows ,d
G,0.80150878,jtrade,When a person gives his or her vehicle to a dealer for drugs . Known well in law enforcement community as a j (user of drugs ) trade ( give something for something ) ,d
G,0.811709621,jarrah,"1 . Being high on drugs , particularly cannabis . ; ; 2. Something that is contemptuously laughable , can be used either in jest or pejoratively . ",d
G,0.81665186,jonesin',"Having a withdrawal , or craving for something , an addiction . Can be drug related . ",d
G,0.813757926,key,"1 . A kilogram(typically of illegal drugs ) ; ; 2. Important , central to something ",d
G,0.801601251,ladiesofthenight,"A group of crazy drug addict with nothing else to do then drink every hour of the day , not work , snort coke , have sex for drugs and to fill the pain they 're fathers have caused them . They also cause drama to themselves so they have something to cry about in a weekly blog . ",n
G,0.818748264,lakecountyindiana,"This 'steel belt ' area of the northern Midwest is another example of a dying breed in America that has become all too common in the last 20 years . Lake county is known for it 's past historical achievements in gaining government contracts throughout 2 world wars and the ' Reaganomics ' stockpiling of arms throughout the 1980s . The area prides itself on being one of the centers of steel and industrial production along the 'steel belt ' from Erie , pa up to green bay , WI. however , in the last 15 years , the area continues to inflict misery upon its inhabitants with it 's increasing inflation of pricing in everything from rent ceilings to the subsidy of local unions , who hold politicians at a 'gunpoint business ' stance to continue their stranglehold upon the area 's economy . Murder rates have continued to skyrocket in lake county 's cities such as Gary , Hammond and merrillville , and the oversensitive black community seems all to eager to pull out their freshly minted 'race cards ' to bait their way into local jobs and housing markets they intend to later destroy with drugs , gangbangers and lack of work ethic . Long past are the ghosts of 'the American dream ' in this area , because quite frankly , a person cannot attain a decent job that adequately pays the high taxes and will allow that person to ascend their socioeconomic ladder individually . In lake county , labor unions hold basically all decent waged jobs and have established a vicious 'glass ceiling ' of hegemony over politics and society at large . Unskilled part-time workers are victimized in terms of job availability to biased companies that wish to hire insincere , lazy minorities to meet their 'equal opportunity diversity status quo ' . This broken economy coupled with physically overcrowded , filthy , crime riddled streets makes this quite possibly the worst choice for a young person wishing to make something of themselves while trying to raise a family . ",n
G,0.804257133,lancing,"Lancing is a large town in the south of England , 20 minutes from Brighton that is now home to a huge amount of [chaos ] that live on one of many neighboring council estates . Rife with drugs and crime , a trip to one of these estates may be your last , as might a trip to somerfield as they congregate outside it of an evening . The only area able to escape this invasion is north lancing , an area full of expensive houses and lovely quiet roads . Disturbingly , this is where a lot of lancing 's chaos live and probably where the LSD crew ( lancing something massive)yes , really , was formed . all the chaos from lancing go to bound stone community college , where 99 % of the students there have fallen victim to the chat epidemic . ",n
G,0.820125863,landis,"To cheat at something , make excuses about said cheating , and then ultimately lie about said cheating . ; ; refers to Floyd lands of cycling fame who won the 2006 tour de France , failed a drug test , blamed the failed drug test on beer , whiskey , dehydration and his natural body , only to find that the failed drug test contained synthetic testosterone , to which lands replied , 'whatchou talking ' bout Willis ? ' ",n
G,0.823993951,legalhigh,"Something legal and uncontrolled that will get you [high ] in some way . Not as good as the illegal drugs though . Which makes sense as if they were that fun then they would not be a legal high would they ? ; ; typically legal highs are either dangerous , disgusting and/or time-consuming to use . Or maybe they are just quasi-legal like [Sylvia] . ; ; does not include [alcohol ] or [caffeine] . ",d
G,0.803460977,life,"1 ) life is a horrible time in which finally ends at death ... unfortantly it does n't end soon enough ; ; 2 ) something the rich( 2nd-1st class ) complain about , and the poor( 3rd ) strife . ; ; 3 ) something god( I 'm a god freak , so what ? ) gave us and we destroy . And not only with drugs and alcohol . TV , computer( my flaw ! ) , bad language , public school , the list goes on ; ; 4 ) something that i have not experienced ... I 'm writing in the urban dictionary , spend my days online ... I mean , come on ! ",n
G,0.815036815,linkinpark.,"linking park is famous for creating something new , and putting new sounds together . I 'm not saying they are some geniuses or anything , but they created something new . I hear people saying 'all of their songs are the same and about running away ' . They are truly about how one of the singers was a drug addict before , and what it felt like and how he recovered . ",n
G,0.800795568,liveburial,"Live burial has become a popular pastime for young people with too much time on their hands . Sociologists explain this hobby by pointing out that it is relatively inexpensive and , like tattoos , body piercings , and Mohawk haircuts , is another example of the sort of outrageous and tasteless conduct that typifies adolescent 'rebels without a clue . ' it has taken its place of honor , so to speak , social scientists and other communists say , beside such western fads and fashions as pet rocks , hula hoops , telephone booth stuffing , and goldfish swallowing . ; ; Edgar Allan Poe dramatizes this amusement in his short story , 'the premature burial . ' however , Poe 's narrative is not regarded as realistic by live burial enthusiasts who claim that the story is melodramatic and does a 'disservice ' to their pastime by 'making it seem horrible rather than fun . ' had Poe tried live burial himself before disparaging it in his story for the sake of producing cheap thrills and earning a few dollars from his ignorant and gullible readers , he would have characterized the experience as rapturous and divine , they contend . Once a year , in a national cemetery , live burial devotees burn copies of Poe 's story during a weenie roast . ; ; actually , like most practices , live burial is nothing new . It was a popular form of entertainment centuries ago . It is a safe practice , when performed under parental supervision or by adults . However , one should not remain buried alive for more than a few hours without proper oxygen supply . If the individual is buried in a casket ( recommended ) , a supply of food and water may be included . For those who are buried after cremation , such provisions usually are not necessary . ; ; live burial is also performed in Haiti and other Caribbean countries as a means of increasing the labor force . After being drugged and buried , superstitious natives are dug up and told that they have been brought back from the dead . As 'zombies , ' they work their masters ' plantations . Young people in the united states are not dissuaded by this practice . ' We do n't live in Haiti , ' one young man observed , 'and , like , a dude 's gotta be , like , really ignorant to join a voodoo cult . Duh ! I mean , like , whoa ! That 's just , like , totally wacko . ' ; ; the custom of live burial is believed to have begun innocently enough as a protective measure . Wounded hunters were shut up inside caves and sealed therein by massive tree trunks or boulders . Some were able to escape the caves ; others , such as those who lost a large amount of blood from the wounds inflicted by their prey ( wool mammoths or saber-tooth tigers ) tended to die in place . ; ; Simon magus buried himself alive , counting upon god to free him before he expired . However , the deity was otherwise occupied and the expected miracle never occurred . ; ; Matthew wall was on his way to a live burial when his pall-bearers , being rather clumsy oafs , dropped his casket , thereby spilling his 'remains ' onto the ground . He picked himself off , dusted himself off , and celebrated his 'resurrection ' every year , thereby popularizing live burials in England , the land of his birth and near-death experience . ; ; it is believed that legends of vampires resulted from the unintended live burials of catatonic or epileptic people who , awakening inside a dark and silent coffin , scratched at the wood , rolled over , or otherwise behaved in an unseemly and irresponsible manner . Sarah Michelle cellar , who played a vampire slayer on TV , confirmed the existence of vampires , explaining that she used to see them every day . In testimony before the u . s . senate committee on foolish teenage pranks , she also stated that 'numerous adolescents enjoy live burials as something to do on a Saturday night or as a way to rebel against life and stuff . ' she says that she has been buried alive so many times that TV and film critics refer to her as 'one of the walking dead . ' Sean Penn has also been criticized as performing roles worthy of a 'dead man walking . ' ; ; Robert Ripley , author of Ripley 's belief in it or not , revived live burials by encouraging youth to compete with one another , nationally and internationally , for the world 's record for the longest live burial . The winner was IRA stinker , of cadavers county , California , but she was disqualified when it was discovered that she 'd had herself embalmed before her burial and was , therefore , 'technically dead . ' first place went to her runner-up , d . compose , who managed to stay buried for nearly three days , subsisting on finger sandwiches , toe cheese , and ribs supplied by surrounding corpses and drinking his own urine . 'It was n't exactly a diet of nectar and ambrosia , but it served its purpose , ' he said of his meals . ; ; compose said that he and his friends practiced for the 'real thing ' by burying themselves in sand at a popular nude beach , leaving only their heads exposed . This worked well in helping them to adjust to spending long periods being immobile , but an unpleasant side effect was being at the mercy of urinating dogs , incoming surf , and beached jellyfish and 'seeing people 's private parts up close , from a worm 's eye view--phew ! ' ; ; parents who are concerned that their children may be participating in live burials should look for these warning signs : ; ; an oblong wooden box , especially one with an escape hatch built into it , in the bedroom , garage , or utility closet . ; ; the presence of picks and shovels in the child 's bedroom closet , under the bed , or in the trunk of the car . ; ; a bell attached to a rope ( this could be used as a signaling device to alert others above ground to the presence of the buried person , should something go 'wrong ' during the live burial ) . ; ; freshly turned earth or uprooted sod in the back yard or garden . ; ; unusually dirty clothing . ; ; a gaunt appearance . ; ; persistent scratching . ; ; restlessness . ; ; the presence of worms , maggots , or lice in the bed , bedclothes , or shower stall , or on the child 's person . ; ; prolonged periods of inactivity . ; ; pronounced or frequent nightmares . ; ; soiling undergarments or bed wetting . ; ; a sudden interest in god , angels , demons , heaven , or hell . ; ; a last will and testament . ",n
G,0.810023157,livingyourlife,"Living your life is like ...being alive . It 's having fun , unique experiences , its just doing something ...new . Something to feel alive . ( not like drugs or alcohol ) ",n
G,0.816874562,lowcommodity,"Something that has no real value in this world . Could be used in a variety of cases , concerning women , men , drugs , prostitutes , people , act ... ",n
G,0.81046994,luked,"1.to get liked can mean several degrading things . To get punted , slapped or punched in the face , or to get something stolen from your face like a punk . ; ; 2.to spend all of your money at the bar , or spend it all on drugs . ",d
G,0.80236521,mainstreamrap,"I wo n't lie to you . 99.9 percent of mainstream rap does suck . And coming from a rap fan , that 's saying something . It 's people like 50 cents who are promoting stereotypes of rap-talkin' all that shit about hoes , money , drugs and taken ' people to the candy shop . They 're ruining a great music genre . ",n
G,0.838750307,mdma,"mama ; ; ( c11h15no2 ) ; ; ( methylenedioxy-n-methylamphetamine ) ; ; description ; ; mama , or 'ecstasy ' is a 'psychedelic amphetamine ' that has gained popularity over the past 20 years because of its ability to produce strong feelings of comfort , empathy , and connection to others . It most frequently comes in tablet form , although it is occasionally sold in capsules or as powder . It is most frequently used orally and rarely snorted . mama use is closely tied to the underground rave ( and dance club ) scene throughout the world , but has also been widely used by therapists as an adjunct to psychotherapy . ; ; because mama is so popular and because it goes well with dance parties , the demand for it usually exceeds supply--especially at any given location on any given night . This creates an opening for unscrupulous individuals to sell virtually anything as 'ecstasy ' . While 'ecstasy ' is the popular name for mama , the functional definition of ecstasy is any pill represented as mama on the street . Ecstasy pills are notoriously unreliable in content , more so than most other street drugs , and commonly contain either caffeine , ephedrine , amphetamines , MA , made , dam , or--in rare cases--dob , and do n't necessarily contain mama or any psychoactive . This problem has led to the development of simple mama testing kits that may help give the user a general sense of the content of a pill . ; ; dose ; ; a standard oral dose of mama is between 80 - 150 mg . most good quality pills contain somewhere in this range , generally 80-120 mg . a large percentage of users find that , unlike with many other psychoactive such as LSD or mushrooms , there is a 'sweet spot ' in mama dosage . Once this spot is found , higher dosages are not particularly desirable as they do n't increase the sought after effects or duration . ; ; price ; ; the price of mama varies wildly depending on where it 's purchased and in what quantity . A single tablet bought at a rave can cost as much as $ 50 though more commonly $ 20-$ 30 . Purchased in higher quantities ' mama generally sells for $ 100-$ 250 per gram ( about $ 10-25 per dose ) , with wholesale prices as low as $ 50 per gram . ; ; law ; ; mama is illegal in the united states (schedule i ) and in most other countries . It is also listed as schedule i in the international convention on psychotropic substances , an international drug control treaty . ; ; chemistry ; ; 3,4-methylenedioxy-n-methamphetamine ( mama ) is a synthetic chemical that can be derived from an essential oil of the sassafras tree . ; ; history ; ; mama was first synthesized and patented by Merck pharmaceuticals in 1912 and patented in 1914 , but it was n't until the mid 1970s that articles related to its psycho activity began showing up in scholarly journals . In the late '70s and early '80s mama was used as a psycho therapeutic tool and also started to become available on the street . Its growing popularity led to it being made illegal in the united states in 1985 and its popularity has continued to increase since then . ; ; slang ; ; the substance : [mama] , [ecstasy] , [x] , [etc] , [e] , m , Adam , [bean] , [roll] , ; ; the experience : going , [rolling] , [tripping] , [wigging ] ; ; onset ; ; depending on how much and how recently one has eaten , mama generally takes 30-60 minutes ( although sometimes as long as 2 hours ) to take effect . Unlike with many other psychoactive , the onset of mama is very quick . Often at the point one realizes that perhaps they are starting to notice effects , they are already 'launching ' quickly towards the peak . This quick and extremely sharp 'launch ' can be unnerving , feeling a bit like it 's too quick and hard to know when it 's going to end , but the feeling generally only lasts a few minutes until the full effects are reached ; ; duration ; ; the primary effects of mama last approximately 3-4 hours when taken orally . For many people there is an additional period (2-6 hrs ) where it is difficult to go to sleep and there is definitely a noticeable difference from everyday reality , but which is not strong enough to be considered 'tripping ' . Many people also experience a noticeable shift in mood for several days after use ; for some this is a period of depression while others experience lifted mood . ; ; the experience ; ; when the full effects of mama manifest , barring an uncommon negative reaction , users are likely to find that suddenly everything is right with the world . The primary effects sought by those using mama recreation ally are the emotional openness , euphoria , stimulation , reduction of critical and cynical thoughts , and decrease of inhibitions that can accompany its use . mama is used by some individuals in a therapeutic setting to attempt to work through difficult interpersonal issues . Although mama can cause nystagmus (eye wiggles ) , most individuals experience few prominent open or closed eye visuals . A small percentage of users report significant visual distortions . ",d
G,0.800887145,mewtwo,"The greatest Pokemon aside from slowing . He can spin your ass 360 degrees if you are n't careful . Hell , his purple laser shit can anyone up . I swear , he 's on drugs or something , his eyes glow ! ! Wait . make energy ! Holy shit ! It 's cloud ! ! ",n
G,0.816409243,michaelsavage,"An intelligent and rather unusual man who cannot be categorized as either 'right wing ' or even 'left wing ' ; to his credit , he is truly an independent thinker , and he has several views that I do n't agree with , but his views are very thoroughly reasoned out . He is the sworn enemy of all enemies to our country -- including big farm ( big drug companies ) and fanatical Muslims and politicians who try to hoodwink the American public into agendas that the public actually does n't desire . ; ; although savage is , indeed , a talk-radio host , he is not a clone of the others -- especially not a clone of that miserable cretin named bill o'Reilly ( antonym ) . He is not rush Limbaugh , he is not Sean annuity , he is not even Glenn beck -- and he is definitely not that ass-hole known as bill o'Reilly ( b.o . is a poser ) . ; ; Mr. savage will occasionally use college-level literature , and he has apparently done his history homework . He is also a skeptical nutritionist ( a rare virtue among dietitians and other health workers ) ; and he 's also an ethno-botanist who has traveled throughout several countries in search of the tribal customs of cuisine and nutrition , and tribal customs regarding the use of various herbs and spices . He is also an epidemiologist , and that explains his concern about the spread of easily prevented tuberculosis into our country . ; ; ( he deeply believes that people should learn to take care of their health -- and not believe every word told them in high school regarding health , or anything that big farm is brainwashing people into believing . ) ; ; ( tuberculosis is a disease that the united states had almost completely gotten rid of in the early 20th century -- and it appears to be coming back . ) ; ; while nobody can agree with every single opinion that Michael savage expresses , the fact is that his talk-radio show is both intellectually stimulating and emotionally exciting -- very different from anything that I had ever encountered in radio or on television or even in books . ; ; finally , it should be noted that sometimes , one of savage 's workers will post something very ugly on the website made in Michael savage 's name , and might make savage look bad -- but the items are news items that need to be seriously discussed , and some of those items should definitely never , ever be forgotten . ",n
G,0.821898917,mobbin'it,In Cali at least it means to do something with around a dozen other people with an assertive mindset . Often in regard to going to a party or club with liquor and drugs involved . Not necessarily with hostile intentions . ,d
G,0.811709621,mogadon,"1 . Medical : a drug used as a heavy sedative . ; ; 2. ' A thinking man 's megaton' , something that would put a man of intelligence to sleep. ",d
G,0.808288569,montclair,"Commuter suburb in Essex county , NJ , about 15 miles from Manhattan . Divided into about three sections . Section 1 : the 'ghetto ' of southeastern and east central monthlies , mostly composed of vaguely derelict multifamily houses and vacant laundromats , and black with a few Sikhs in population . Known as an infamous drug trading area for everyone in suburban Essex county . The area between glen field park and glen ridge avenue is typically considered the worst area , where over 1/2 the businesses are vacant and most of the houses appear to be in a state of disrepair . It is also home to lackawanna plaza , a discount shopping center . Black people have lived in the area south of Bloomfield avenue in east monthlies since the 1700s , and the area north of Bloomfield avenue is originally a very old Italian neighborhood that is now primarily black , but with some Sikhs . 2. Downtown montclair-an expanding area centered on the fairly trendy business area around Bloomfield avenue , church street , Fullerton avenue , midland avenue , and walnut street . This is home to many boutiques , restaurants , art house movie theaters , bookstores , galleries , and a dis ordinate number of antique stores for such a small town . The residential areas of downtown monthlies range from primarily white luxury apartments and restored Victorian two-family houses off Bloomfield avenue to multi million dollar houses near Essex park and down south mountain avenue towards the eagle rock reservation . Upper mountain avenue in the vicinity of downtown monthlies is the home of the wealthiest part of upper mountain avenue , which offers multi million dollar mansions and NYC views , and is arguably the most exclusive street in suburban Essex county . Downtown monthlies has spawned a breed of white rich kids who think of themselves as the hippest , hottest thing in the universe . Most of the people who are downtown monthlies users are either yuppies , part of an expat community of twenty , thirty , and forty somethings from NYC , or bored , self-absorbed teenagers . Downtown monthlies also includes most of claimant avenue , a somewhat dangerous and deserted residential boulevard . Home of monthlies high school , infamous as home of racial rioting and rich white indie kids . 3. Upper montclair-the very , very wealthy , totally white and primarily residential area north of watching avenue . Known as the home of private high schools like lacordaire academy and monthlies Kimberley academy , both used by upper monthlies residents and residents from towns to the west . Upper monthlies is very middle-aged white and teenager and totally boring and quaint . The main business strip is valley road , seconded by watching avenue . People from downtown monthlies view it as the epitome of the rich white people who they think they are n't , even though upper monthlies people do happen to be sheltered , obnoxious , and when not old money , act like they 're old money . monthlies is , finally , known for the attitude of thinking itself diverse ( by the white people ) but being , in actuality , totally segregated , even among the black people . The wealthier blacks live towards west orange while the poorest towards glen field park . It 's an ideal example of the hypocritical secret racism by white liberals on a smaller scale , as opposed to the occurrence in NYC , which is on too large a scale to thoroughly socially examine . ",d
G,0.800001367,mountainbrook,"Mountain brook is an extremely wealthy town in Alabama . It is full of money . Drug use is reasonably common only because no one knows what else to do with all of daddy 's money . When we turn 16 our dad will by us a bearer or a h2 or something no less than 40 ,$ 000 . We are always called 'rookies ' by all the other surrounding schools . The only place our moms will let us shop is at Saks . About a year ago a person living in home wood( a nearby town ) wrote a book called 'the tiny kingdom ' . It is about mountain brook and the little things that we do that seem to be so funny to other people . The thing is every word of that book is true . Clothing is pretty much the same year round , for guys its khaki 's and a Ralph Lauren or Leicester , and for girls its pretty much the same thing except they wear seven jeans . If you are a girl at mountain brook high school and you do not own a pair of seven jeans , then you are looked down upon . also , if you are not a member of at least one of the two country clubs here in mountain brook , you will be looked down upon . The only sports mentioned here are golf and tennis , except for football , we live in the south football is huge ! So basic if your daddy loves you , then so will everyone else ! ; ; if you are n't rich ...you wo n't survive ! ! ! ! ",n
G,0.805130748,murple,Fellow who is very knowledgeable on the subject of psychoactive substances . Becoming something of a celebrity among internet drug geeks . ,d
G,0.803094959,music,"1 . Time line of human being 's brain . ; ; 2. Certain types of disordered heart storming . ; ; 3. Stabbing at where emotion comes from . ; ; 4 . One of the most addictive drugs on planet earth 's soil . ; ; 5 . Something that goes on last forever no matter what those machines which naturally got no creative skills but all that fucking envy towards real people , a.k .a . [critics ] , masturbate with . ",n
G,0.817113467,musson,"A mus son is a teenager who tries desperately to be cool . The only thing he talks abut is drug deals . A mus son usually sits and plays ones in his basement all day , or pretending he likes something that he does n't , so he can look cool . ",n
G,0.816654622,naturalhigh,Something that get u really happy or feel like Ur high without using drug . ,d
G,0.825804747,niggawhat,"A word used in pretty much any situation , though is most commonly used while using drugs . May be used whenever something good happens , or just simply make a statement . Pioneered by the great john Joseph mccluskey , this saying is sweeping the sparrows point/north point village area like a hurricane . ",d
G,0.811709621,offers,Meaning off of something . For example to stop taking drugs . Mainly used by south London 'out ' ! ,n
G,0.8030217,okeydoke,1 . Someone whose been tricked or duped ; ; 2. A trick ; ; 3. Someone who was slipped something i .e .drugs or alcohol ,d
G,0.804077612,oldmate,1 . Word to describe a good friend . ; ; 2. Name for a drug source you do not wish to reveal . ; ; 3. Word to describe a perfect stranger ( male ) when saying something funny about them . ,n
G,0.827581516,onabadone,"When someone is so intoxicated or high on drugs that they do n't know what they are doing , and consequently do something stupid or extremely illegal . ",d
G,0.80862155,op,"Short for 'to operate ' , as in to go on an operation for something ( drugs , alcohol , etc. ) ",d
G,0.806731206,ozzyosbourne,1 . Any person that whores them self out to anybody/anything that gives them money . ; ; 2. Another term for 'washed up ' ; ; 3. Another term for 'drug addict ' ; ; 4 . when something goes from fun to disturbing . ,d
G,0.800477226,pecho,A french verb that means a lot of things : ; ; -to buy drugs ; ; -to date ( or have sex ) with someone ; ; -to grab something ; ; -to grab someone in order to beat him ,d
G,0.811169103,peopletraffickers,"Undercover travel agents working in the shadow economy , offering transport to people who wish or need to travel internationally , including refugees fleeing persecution ; and/or people from whatever background who help migrants to evade racist restrictions on freedom of movement between countries , including those who help refugees escape from persecution . ; ; this is a recently invented word which has appeared in the mass media , perhaps from the mill bank spin machine , in an attempt to justify attacks on the right of refugees to flee oppression , torture and death . It did not exist until about a year ago . It is used as an excuse for persecuting refugees and those who transport them , by likening the latter to drug and arms 'traffickers ' ( although genealogically , to 'traffic ' simply means to move something from one place to another - in which case all commercial pilots , bus and train drivers and people who take passengers in their cars are strictly speaking 'people traffickers ' - it is linked to the word 'traffic' , used to refer to lots of cars etc . in one place ; this use , however , is archaic , and to traffic now means to smuggle illegal goods ) . ; ; it basically means that the people who use the word think that people - especially black people - are things which can be owned and therefore trafficked like drugs and arms ; worse still , that people are illegal goods to be trafficked and owned . Its use is evidence of the barely concealed racism of the government and the corporate media as well as all the sheep who buy into the filth they spout . ; ; it has become popular partly because of a lot of publicity surrounding sections of migrant which are run by organized criminals and involve the establishment of sex slavery and forced labor . However , the laws brought in against 'people traffickers ' are typically aimed at anyone who transports migrants , including refugees , and so could even apply to heroic people such as human rights activists who help people flee oppression . ",n
G,0.80793025,phazed,1 ) to be in a dream state ; ; 2 ) to be 'out of it ' ; ; 3 ) to be semi-conscious / unconscious ; ; 4 ) to be angered or shocked by something ; ; 5 ) to be under the influence of alcohol or other drug or art ,d
G,0.809257913,piggy-backing,"This is a term used for the concept of when a person unenlightened about club drugs wants to buy ecstasy . Usually the dealer will give them something other than ecstasy that takes longer to create an affect . The uneducated person knows enough to know that ecstasy takes about half an hour to start working . So , once the drug does n't work within half an hour they will go back to dealer to ask for another pill . The dealer will then give the person another pill of the same kind . This will then kill the person because little did they know that the drug they took was something much stronger ( PA or china white ) . One of these pills can kill you , let alone two . The dealer does not care because they made their money . ; ; this whole act of taking one pill and then another right after because of not knowing better and a drug dealer not caring is piggybacking ; ; PA - even more powerful than ecstasy . Takes a little longer to take effect . A cat scan of somebody 's brain because of use of this drug showed empty gaps in their brain . ; ; china white - three pills that look the same as ecstasy and sold as ecstasy . Contains dob , which is a very potent drug and can easily lead to overdose . ",d
G,0.807196116,pourn,"It 's mostly like the past tense of 'pour ' except for it 's better than 'poured ' and should only be used with , like , a helper verb... like 'had ' or 'have ' or something . Pretty much only a few people , mostly Florida crackers , say it like that . Wisconsinites definitely do n't , and make fun of us for it . ",n
G,0.800856322,prod,Short for production ; something made by a programmer such as a [demo] or [cracker] . ,n
G,0.822681725,propanice,"A term originated by hippies in Huddersfield which is slowly spreading throughout Yorkshire . ; ; although you tell yourself you wo n't start saying 'prop nice ' , it cants be helped and is addictive . ; ; the term is used to portray a feeling of pleasure , contentment and approval among st other positive things . ; ; it is used often in the case of drugs . ; ; can be reversed to mean something negative by saying 'prop not nice ' . ",d
G,0.806795643,pullaroxy,"To do plenty of drugs , whore yourself around , to do something really stupid or do a combination of all three . ",d
G,0.809972912,putinwork,"To do something illegal/dangerous to get in with your crew . Such as killing ' someone , attacking a rival gang , down ' a drug run , act . ",d
